"","site_id","year","point_estimate","lower_CI","upper_CI","quantile"
"930","25031",2013,39.0577802324424,24.7796325842383,53.9489998127838,0.04625
"931","25037",2004,43.1124160753928,35.2116437142639,51.3637801287923,0.161
"932","25037",2005,43.2401610098289,34.3810674453459,52.2434067589204,0.1175
"933","25037",2006,43.3517589347674,33.9206030688199,53.0995349048348,0.17375
"934","25037",2007,43.4600628577959,32.8445958328451,54.4791662469258,0.39975
"935","25037",2008,43.5498167988129,32.3812722626168,55.158198674007,0.186
"936","25037",2009,43.6641764318298,31.9817638525755,55.4691688139739,0.3115
"937","25037",2010,43.7373026121744,31.6079210121347,56.6922346023055,0.2085
"938","25037",2011,43.8594816331172,31.6317763962275,57.0901956634876,0.4525
"939","25037",2012,43.9458715627046,30.4692468257666,58.1378737878213,NA
"940","25037",2013,44.0188576220784,30.2385419917593,58.828186833793,0.08825
"941","25132",2004,29.8530563610786,21.8913822933344,37.38152002612,0.507
"942","25132",2005,30.1089671621148,21.2382544954875,38.6085458213622,0.6765
"943","25132",2006,30.3501675301617,20.8735111222356,39.9007515445846,0.468
"944","25132",2007,30.6517913727424,20.0077097002646,41.0292915790438,0.4245
"945","25132",2008,30.920638448107,19.138618483039,41.6227787111225,0.28775
"946","25132",2009,31.1546682314247,18.9188207932871,42.7607041143271,0.4855
"947","25132",2010,31.4546734966221,18.274658906393,44.7683514913371,0.52825
"948","25132",2011,31.67280647226,18.3511387090618,45.9365872763014,0.107
"949","25132",2012,31.9314909910776,17.127519426865,46.5629093032747,0.31725
"950","25132",2013,32.2596380700205,17.2105034577396,47.6179555200219,0.419
"951","27004",2004,54.1600347172286,46.1160198642452,62.0449931061136,0.49325
"952","27004",2005,54.1156854003577,45.3598629484248,63.1465751310107,0.302
"953","27004",2006,54.072011847894,44.3588468906205,64.1502119378319,0.589
"954","27004",2007,54.1216580636274,43.9158346639142,64.6379519752403,0.1115
"955","27004",2008,54.1569142135607,42.8875430390227,65.3354708409449,NA
"956","27004",2009,54.1627654230023,42.2740256962912,66.8451418136311,0.41225
"957","27004",2010,54.0805250179105,41.6765520850698,67.060089274495,0.42525
"958","27004",2011,54.0495844935365,40.7237804217584,67.8791137857948,0.24825
"959","27004",2012,53.9941099109319,40.2045049781613,68.32775226938,0.30925
"960","27004",2013,53.9449163278047,39.925121504871,68.5283328413229,0.44275
"961","27005",2004,47.910312914323,39.8468313389928,56.0107443121043,0.30075
"962","27005",2005,47.9230911545423,39.219864536582,56.7435265989842,0.07825
"963","27005",2006,47.983227166549,38.4029383833666,58.0638229152287,0.58725
"964","27005",2007,48.0119578092779,37.6491589072101,58.7891331093286,NA
"965","27005",2008,48.0638430996622,36.9807452058225,60.0137626726043,0.262
"966","27005",2009,48.131339044253,36.2208778688108,60.4829981645229,0.40075
"967","27005",2010,48.2140252231466,35.5969520778601,60.8473836925949,0.1365
"968","27005",2011,47.5985007731029,35.1688291397098,62.0864134262942,0.54425
"969","27005",2012,47.6469161563935,34.0360387631569,62.0809555368984,0.28425
"970","27005",2013,47.6685014128652,34.0044106607831,63.1802732026648,0.773
"971","27006",2004,51.7586642278821,43.8241136661674,59.5265298442502,0.7325
"972","27006",2005,51.7077830805401,42.7229012083989,61.0760262426605,0.52025
"973","27006",2006,51.7028310880914,41.8822765760179,61.3448499711331,0.20725
"974","27006",2007,51.5912597732347,40.809873215992,61.9181530128756,0.61075
"975","27006",2008,51.5882577850259,39.7918065281377,62.5962052322883,0.8925
"976","27006",2009,51.6885921919098,39.8402845704028,63.2320587374946,0.67825
"977","27006",2010,51.6601508207525,38.6980292953088,64.0375718488497,0.7365
"978","27006",2011,51.6003422415681,38.0416241739605,64.9138101285436,0.6605
"979","27006",2012,51.6712216768036,37.5755491453351,65.4831128487729,0.175
"980","27006",2013,51.6853432426018,36.9992325221324,65.9821274632143,0.33425
"981","27007",2004,49.3843461566135,41.9000981028484,57.3995011670055,0.275
"982","27007",2005,49.3977505333297,40.7874944954759,58.4255285183053,0.37525
"983","27007",2006,49.415018075703,39.9213629707625,58.8016410142394,0.77825
"984","27007",2007,49.5092648289605,39.5116791757679,59.7804042449147,0.2945
"985","27007",2008,49.5394741391362,38.2081798329561,60.5413851767959,0.13775
"986","27007",2009,49.5243969751328,37.3185206537458,61.1248739641244,0.19725
"987","27007",2010,49.516318959048,36.5686700610144,61.9098409026073,0.44825
"988","27007",2011,49.51493629524,35.0432249238604,62.9255608771667,NA
"989","27007",2012,49.5529563531771,34.3821597562278,63.1495386555911,NA
"990","27007",2013,49.5461772367695,33.7585219573211,63.3981526573363,0.58625
"991","27010",2004,58.3631481393774,49.4790280173339,67.6960490733547,0.72425
"992","27010",2005,58.279279438383,48.4469253351429,68.4171280210148,0.18175
"993","27010",2006,58.2334207962716,47.1475198157719,68.9254187112522,0.4865
"994","27010",2007,58.1607256817097,46.8939086069205,69.5271961887511,0.218
"995","27010",2008,58.0186955890557,46.0341480281755,70.1524005296545,0.713
"996","27010",2009,57.9347055660131,45.2664816051635,70.5915961884157,0.817
"997","27010",2010,57.9086635256929,44.4655926756961,71.5799843272397,0.451
"998","27010",2011,57.8312162950374,43.3503841810907,72.4780912369481,0.753
"999","27010",2012,57.7416726575431,42.9905537764857,72.3267909137591,0.51525
"1000","27010",2013,57.6597713706216,41.6529284202367,73.4300667865676,0.58775
"1001","27013",2004,48.8257835162257,39.7712606392802,57.6051695035831,0.3255
"1002","27013",2005,48.9263278920412,39.0842706811991,58.554815779823,0.51025
"1003","27013",2006,48.972821844508,38.2997022764701,58.9903027531658,0.029
"1004","27013",2007,49.0042685094891,37.5858221720159,60.3304009219486,0.836
"1005","27013",2008,49.0019005610722,37.0923327690461,60.4126187270074,0.9025
"1006","27013",2009,49.0912249368346,36.373674613128,62.1035940900727,NA
"1007","27013",2010,49.1388698416285,35.9833417499287,62.5827440237587,NA
"1008","27013",2011,49.1688130955437,34.9690317713598,63.3998708335412,NA
"1009","27013",2012,49.2303000883356,35.4377695827639,64.0864563297046,NA
"1010","27013",2013,49.2300523656273,34.17252301925,63.9936014111025,0.96825
"1011","27015",2004,55.3741908243917,47.5384941716604,63.4843542196506,0.756
"1012","27015",2005,55.2931484347959,46.6174494401504,63.9934008291262,0.04975
"1013","27015",2006,55.2417911903578,45.6241106927523,64.8693178017351,0.46775
"1014","27015",2007,55.19186588204,44.2485592321488,65.9465683884507,0.18975
"1015","27015",2008,55.1388917363727,43.8086706994626,66.8025625512197,0.06525
"1016","27015",2009,55.1243336986952,42.846381661905,67.186806863671,0.33975
"1017","27015",2010,55.0886133577883,42.5376521975338,68.0432456024557,0.1805
"1018","27015",2011,55.0590256894533,41.5656903552972,68.6379908568646,0.0875
"1019","27015",2012,55.0361741658662,40.7455556651048,69.815897300055,0.3685
"1020","27015",2013,55.0904217840109,40.693965807349,70.6509327585341,0.04375
"1021","27019",2004,57.9579938088058,50.1842575797316,65.7253887851532,0.782
"1022","27019",2005,57.8699527135916,49.5641770877714,66.4059467064692,0.89125
"1023","27019",2006,57.7726252097459,48.5121334439443,67.588868771246,0.82225
"1024","27019",2007,57.6665692157512,47.0463121407769,68.4538468083506,0.89825
"1025","27019",2008,57.6127145731755,45.9096251631715,69.4475836207461,0.74575
"1026","27019",2009,57.4975289530096,45.8000035194355,69.6400163601107,0.74175
"1027","27019",2010,57.6293398050259,45.0141598616561,70.3428107111063,NA
"1028","27019",2011,57.6229074063862,44.1105629873698,71.3140006798897,0.467
"1029","27019",2012,57.6229970947898,43.4156134325134,71.8361404464959,0.34675
"1030","27019",2013,57.5763862675685,43.0511222846383,72.2736399363796,0.473
"1031","27020",2004,55.4354374638879,47.6545335724512,63.0692930593651,0.3605
"1032","27020",2005,55.3866378453245,46.9857826878471,64.1333723729039,0.5535
"1033","27020",2006,55.3410805120104,45.7786554681258,64.9250850110031,0.16425
"1034","27020",2007,55.2785333252838,44.9329481453639,65.8641501622266,NA
"1035","27020",2008,55.1908403711269,44.218334222142,66.6197181637043,NA
"1036","27020",2009,55.2121197888555,43.1770179701202,67.2524554386204,NA
"1037","27020",2010,55.1405019854436,42.3696094888994,67.7429763042542,NA
"1038","27020",2011,55.1104866758168,41.1773165464569,68.4582873765863,0.9715
"1039","27020",2012,55.0876450457916,41.1242287691181,68.2170262625148,0.98025
"1040","27020",2013,54.9912264078776,40.3424600536179,68.8608043247139,0.98925
"1041","27021",2004,48.8234234795178,40.7794851844784,56.4678034103919,0.41225
"1042","27021",2005,48.8566080847294,40.0958703825959,57.4142096624841,0.17625
"1043","27021",2006,48.9670449417538,39.4974081915772,58.8762805037218,0.685
"1044","27021",2007,48.9694279588095,38.6202353949489,59.311727727821,0.495
"1045","27021",2008,49.0389560445919,38.3470404901982,60.2575551142598,0.07875
"1046","27021",2009,49.0036300383225,37.0943368891366,61.1819457025626,0.41175
"1047","27021",2010,49.0221566923582,36.7856769728655,61.240782633618,0.57475
"1048","27021",2011,49.0707000370572,36.1627035456713,62.4687692011865,0.184
"1049","27021",2012,49.1162634548444,34.8986371779211,63.2298024264276,NA
"1050","27021",2013,49.1815169607764,35.258612393989,63.3876837695987,0.55775
"1051","27027",2004,65.6130129322497,57.9979565381815,73.4776964188823,0.64075
"1052","27027",2005,65.5019775774171,56.6053145167572,75.0393226678188,0.35525
"1053","27027",2006,65.322436128301,55.8720390653534,74.905691801496,0.1625
"1054","27027",2007,65.1387036891389,54.7160765458055,75.8576172411898,0.19875
"1055","27027",2008,64.9977591595858,53.8255740638114,76.7674970405139,0.43
"1056","27027",2009,64.840326980516,53.1320155657171,77.357858219725,0.529
"1057","27027",2010,64.6949037922233,51.5178294935976,77.7870689014738,0.60125
"1058","27027",2011,64.511276739294,51.1349022424676,78.084663084643,0.39825
"1059","27027",2012,64.3748444047499,50.669688240338,78.5980158142707,0.47175
"1060","27027",2013,64.304483282002,50.0460929314595,79.1500395188163,0.60275
"1061","27031",2004,53.3700692984711,45.6595493078524,61.6846125871084,0.5765
"1062","27031",2005,53.3751952821022,44.9805764953464,62.5958302062632,0.72975
"1063","27031",2006,53.3561765582515,43.9651758121016,63.3605107716532,0.5775
"1064","27031",2007,53.3524454654554,42.84155835013,63.8493025348699,0.563
"1065","27031",2008,53.387030487128,42.8656376604001,64.7013139483409,0.689
"1066","27031",2009,53.3551986618603,41.5792109162467,65.8324912899668,0.47075
"1067","27031",2010,53.3035803865582,40.4237282603153,66.4194530491025,0.481
"1068","27031",2011,53.3178617713462,40.2447873519744,66.7470456214684,0.4105
"1069","27031",2012,53.312215229831,39.762852602333,67.381043247074,0.7335
"1070","27031",2013,53.2909746767361,39.4736529885395,68.0585750094721,0.77975
"1071","27033",2004,51.9451617113274,44.1964815531297,59.909909949399,0.50375
"1072","27033",2005,51.9370790666655,42.9537063507849,60.5469873204094,0.9455
"1073","27033",2006,51.9391203201772,42.0519035446146,61.3859453588613,0.4245
"1074","27033",2007,51.9075743118586,41.132860915839,62.6593916691976,0.43075
"1075","27033",2008,51.8997864667305,40.606638628856,63.2735808309634,0.21725
"1076","27033",2009,51.8975794940095,39.750528761645,64.0229839539827,0.57975
"1077","27033",2010,51.9179905517943,38.884636172295,64.0891031008725,0.56625
"1078","27033",2011,51.9369791928463,38.514909121796,65.0045290353753,0.69275
"1079","27033",2012,51.9914954650387,38.4753085430141,66.9486845618529,0.4985
"1080","27033",2013,52.185805491345,37.8343693242958,67.3853938961809,0.4315
"1081","27036",2004,59.4835038652534,51.5803347945999,67.3355219362769,0.55775
"1082","27036",2005,59.3744309690467,50.5109929549753,67.8382876163425,0.6425
"1083","27036",2006,59.2623890508995,49.8687174713673,68.9486183104143,NA
"1084","27036",2007,59.224537073793,48.7626358193417,69.5344563115314,0.9125
"1085","27036",2008,59.0997977746705,48.0273879611683,70.0074732754118,0.95125
"1086","27036",2009,58.9699445258407,46.9078387464194,70.6098992473107,0.929
"1087","27036",2010,58.885153100913,46.4145467132415,71.4058779961859,0.764
"1088","27036",2011,58.7698362600578,45.7443484117631,72.1504725693708,0.81175
"1089","27036",2012,58.7314576168476,44.5323933182643,72.1967113228767,0.756
"1090","27036",2013,58.6359740374046,44.0579342252651,73.1602622485565,0.8395
"1091","27038",2004,53.0804659089476,42.8268123611032,63.693194068016,NA
"1092","27038",2005,53.0675145252865,42.0457894899287,64.4096281006238,NA
"1093","27038",2006,53.020135875586,40.8297453803163,65.5654673275831,NA
"1094","27038",2007,53.0318570479968,40.6951319104726,65.6975256268997,0.95025
"1095","27038",2008,53.050637240232,39.8020633545115,66.1655857433712,0.87525
"1096","27038",2009,53.0567514207165,39.2420732097866,67.2502459466591,0.8965
"1097","27038",2010,53.0389627379387,38.668835826726,67.7705829039452,0.91425
"1098","27038",2011,53.0514178495498,38.5330554581992,68.7679720264228,0.81775
"1099","27038",2012,53.0338601122212,37.4700841777542,68.1720893691702,0.90075
"1100","27038",2013,53.1766713527046,37.1942493415551,69.3983618723267,0.8055
"1101","27044",2004,59.5294768293937,51.5590001896818,67.3350011321197,0.43725
"1102","27044",2005,59.4555041258118,50.3976855034804,67.9657782929272,0.145
"1103","27044",2006,59.4083098044437,50.2031114989574,68.8354698827134,0.297
"1104","27044",2007,59.3141642226009,49.0622472430079,69.3925478225917,0.3865
"1105","27044",2008,59.2531530249579,48.2533647823635,70.0784710096384,0.14525
"1106","27044",2009,59.1303850524531,47.580734168189,71.0532745323115,0.341
"1107","27044",2010,59.0547479508203,46.7150981370152,71.6470593870755,0.11075
"1108","27044",2011,58.9862122966019,45.9323292377392,72.155125929063,0.201
"1109","27044",2012,58.8829074828351,45.3724764724669,72.6625635820609,0.697
"1110","27044",2013,58.7696401358253,44.3690381859645,73.4200718248044,0.58225
"1111","27046",2004,49.8121798153375,40.7688507336683,58.0388150375554,0.6875
"1112","27046",2005,49.7687198159993,39.8043191522365,58.7268067426761,0.8325
"1113","27046",2006,49.8654447814687,39.510469150201,59.5547919005862,0.67325
"1114","27046",2007,49.9222472285862,38.7202688749638,60.3075680053426,0.9145
"1115","27046",2008,49.9464135370878,38.1779294376583,60.7170109980132,0.657
"1116","27046",2009,50.0298657977792,37.7410810511056,61.8728085998763,0.49725
"1117","27046",2010,50.0734984802325,37.5794449156091,62.4366324395157,0.63725
"1118","27046",2011,50.13375888319,36.7436782894906,63.4005964278686,0.83675
"1119","27046",2012,50.1827979477528,36.2123087276085,64.4940245332989,0.77775
"1120","27046",2013,50.2055860365437,34.8023227808472,65.048606392012,0.73375
"1121","27049",2004,49.2044806024404,41.638638038128,56.9138780060754,NA
"1122","27049",2005,49.2726332501711,41.0717486194274,57.8198463996583,NA
"1123","27049",2006,49.2964491197476,40.1164292234305,59.1717484743729,0.571
"1124","27049",2007,49.3101279638537,38.8657547293655,59.6816167473078,NA
"1125","27049",2008,49.2638531600858,38.1233430117301,60.458467302083,0.255
"1126","27049",2009,49.2866226458381,37.6102210616473,61.2924386192973,0.70275
"1127","27049",2010,49.2489598845379,36.5641877393297,61.3676556105357,0.47475
"1128","27049",2011,49.2357457741208,35.7988921516095,62.2585571609201,0.6795
"1129","27049",2012,49.2885732863581,35.5017382314899,63.4757755657432,0.60425
"1130","27049",2013,49.3042647425357,34.6079775389154,63.6924110722526,0.53825
"1131","27050",2004,57.3883380888331,49.8510739061608,65.4927243765675,0.74775
"1132","27050",2005,57.3079574877245,48.440896769236,65.9191995400268,NA
"1133","27050",2006,57.2822546454145,47.7868761792621,66.9348432843115,0.65575
"1134","27050",2007,57.1826450138016,47.0651663642001,67.8170453824331,0.639
"1135","27050",2008,57.0964563678206,45.891896116877,67.7999327627362,0.77525
"1136","27050",2009,57.0255193492308,44.9168959174645,68.5860217359318,0.57075
"1137","27050",2010,56.9956532558839,44.6208467866981,69.7231149276213,0.3675
"1138","27050",2011,56.8295216349572,43.1129609742387,70.3071606779772,0.44325
"1139","27050",2012,56.7722333719563,42.8881202511134,70.6656300689453,0.38075
"1140","27050",2013,56.7069240786268,42.0457947681906,70.7939018477119,0.57725
"1141","27057",2004,55.8172736159799,47.9377858736087,63.8797140954768,0.51175
"1142","27057",2005,55.798627066312,46.8094969612163,64.2559760193355,0.6175
"1143","27057",2006,55.7311913881515,45.9269645788163,65.133515693377,0.43325
"1144","27057",2007,55.7347279786605,45.4325267716247,65.894438384325,0.3645
"1145","27057",2008,55.6640235511436,44.7312997183779,66.5778101981384,0.36975
"1146","27057",2009,55.6566260194475,44.0967148207673,67.4707266519002,0.60975
"1147","27057",2010,55.6417851281867,43.133520326272,68.7312593035609,0.459
"1148","27057",2011,55.566678478471,42.7337682819548,68.841444940403,0.33125
"1149","27057",2012,55.5453266612564,42.0412553874293,69.2319191516795,0.112
"1150","27057",2013,55.5288898379826,41.1385962132502,70.1844942446371,0.12125
"1151","33010",2004,43.5957967793607,35.8640478887601,51.6626770661799,0.979
"1152","33010",2005,43.6875626600895,35.531921249043,52.2355946166236,0.99675
"1153","33010",2006,43.7645382168916,34.6218661733917,53.0336582562039,0.91325
"1154","33010",2007,43.9088105094907,34.5879430707407,54.2440233524073,0.96475
"1155","33010",2008,44.0141790087717,33.2011771775601,55.4417896437617,0.9365
"1156","33010",2009,44.095626712549,32.7879347670763,55.9849879422625,0.99475
"1157","33010",2010,44.1864289937355,31.7025192844402,56.7597251952804,0.9845
"1158","33010",2011,44.2906709821212,31.3918642029647,57.3490221026879,0.95725
"1159","33010",2012,44.4060864649032,30.5352173085025,57.9182388736165,0.98125
"1160","33010",2013,44.4638628718937,30.2176862035735,58.1507727411085,0.99125
"1161","33014",2004,38.5645981670859,29.762367214807,47.3443621770118,0.46225
"1162","33014",2005,38.6537647634445,29.5878260618328,48.1221683242861,0.939
"1163","33014",2006,38.8517962991436,28.943312409351,49.5782658803157,0.94725
"1164","33014",2007,39.0196040436378,27.7360706737178,50.3270893241325,0.972
"1165","33014",2008,39.1114677253622,27.14264394087,51.2255737136536,0.94425
"1166","33014",2009,39.3701167558512,26.6204749157151,52.0041915069825,0.97475
"1167","33014",2010,39.5002701325217,25.9024621696334,53.1193206522256,0.9115
"1168","33014",2011,39.7222719835133,25.6661624517679,53.7001507875565,NA
"1169","33014",2012,39.7899174920475,25.1988985448011,54.5020695287297,0.977
"1170","33014",2013,39.9559928988167,24.0388014705198,55.3732088881215,0.972
"1171","33018",2004,52.7529544175029,44.5789924838982,60.7747379303709,0.53975
"1172","33018",2005,52.7597715732767,43.8272826700446,62.0755232336264,0.04125
"1173","33018",2006,52.7190694078239,42.8426905504682,62.5410218602582,0.9085
"1174","33018",2007,52.7656648021539,42.062228755206,63.2157105442259,0.85075
"1175","33018",2008,52.7741288458247,41.0776241160337,64.0893071360179,0.435
"1176","33018",2009,52.7567950027536,40.8869374702871,64.2167964028392,0.67
"1177","33018",2010,52.752956428519,40.0153860915991,65.7841043037853,0.0695
"1178","33018",2011,52.6874471573544,38.7315211089982,65.6941419467744,0.216
"1179","33018",2012,52.6966998090129,38.3936482104394,66.4686688607428,0.07225
"1180","33018",2013,52.6817140994179,38.3041623657438,67.3100945639603,0.12
"1181","33020",2004,28.5610839856635,21.0183426259159,36.0485454417331,0.32225
"1182","33020",2005,28.8697365367945,19.959427483734,37.5063987398692,NA
"1183","33020",2006,29.1223154837078,19.7273704252235,38.6825996152713,0.24025
"1184","33020",2007,29.4243532343066,19.4245950189022,39.9756459798597,0.45875
"1185","33020",2008,29.7541823840021,18.7856528969925,40.6984133651642,0.38
"1186","33020",2009,30.1221614232955,18.2656210528219,41.9541721904839,NA
"1187","33020",2010,30.3668584881515,18.231452302426,42.6771219992826,NA
"1188","33020",2011,30.6212837382445,17.6532397727455,43.8514219244829,0.1025
"1189","33020",2012,30.8667605855032,16.6036327406286,44.8262396318364,0.06425
"1190","33020",2013,31.1164795633362,16.8002060663133,45.3553284555979,0.128
"1191","33027",2004,30.8898072756041,23.0479153663386,38.7324779178884,0.16075
"1192","33027",2005,31.1120068460447,22.4382202789551,39.4926069744026,0.29675
"1193","33027",2006,31.3909904365077,22.1319248216611,40.6174324744449,0.17475
"1194","33027",2007,31.6721723595411,21.5651895603176,41.763935223809,0.1225
"1195","33027",2008,31.9247554531121,21.4158034523281,43.1877888209598,0.224
"1196","33027",2009,32.1742330938091,20.0655460065594,43.8099327166023,0.17175
"1197","33027",2010,32.4188345525573,20.5697638905687,44.7175311714847,0.26475
"1198","33027",2011,32.7163589729724,20.0648238305871,46.4271426810192,0.27925
"1199","33027",2012,32.9120530616502,19.1289156738039,46.789050355729,0.04475
"1200","33027",2013,33.1898207539667,19.0510085078392,47.6464629266522,0.13675
"1201","34001",2004,55.3357590992668,47.3547236709546,63.2456528456812,NA
"1202","34001",2005,55.2629597558777,46.6112679823038,64.219752959668,0.8625
"1203","34001",2006,55.2167191448859,45.2425727253303,65.3394753529284,0.48625
"1204","34001",2007,55.0944253463785,44.4925702459542,65.8778143651002,0.7255
"1205","34001",2008,55.0572230997385,43.6744825659915,66.8426006839998,0.6515
"1206","34001",2009,55.0242392214149,42.8934096012068,67.3695766333096,0.29225
"1207","34001",2010,55.0588374946362,41.9863476375923,68.2421734457744,0.36425
"1208","34001",2011,55.0322675477627,41.4752968648974,68.3110378258295,0.57
"1209","34001",2012,55.0159826732473,40.827323135937,69.4968168883208,0.499
"1210","34001",2013,55.0014145927245,40.4421804195012,69.5945117971899,0.3225
"1211","34002",2004,57.4047119944117,49.4629493138217,65.3919535070738,0.3595
"1212","34002",2005,57.4047728281101,48.535576306405,66.1163614285739,0.6585
"1213","34002",2006,57.3325681889629,47.8466743847377,67.4766387067895,0.401
"1214","34002",2007,57.2908438287389,46.6415229029343,68.2507809235888,0.6615
"1215","34002",2008,57.1080274934429,45.1647066212809,68.7589110950409,0.5095
"1216","34002",2009,57.1158508675968,44.8096504107815,69.904158620071,0.7745
"1217","34002",2010,57.0479290035268,43.8794587956075,70.6536122127142,0.6505
"1218","34002",2011,56.9546223285182,43.4212456972902,70.6792745949977,0.3735
"1219","34002",2012,56.8186749233007,42.4245476784796,71.6117781651654,0.51125
"1220","34002",2013,56.6809461192111,41.4530799246246,71.4267856060862,0.6485
"1221","34003",2004,48.8024420117752,40.5422791305273,56.9189240028504,0.41425
"1222","34003",2005,48.8280238754247,40.1150870642685,57.2983183651256,0.24225
"1223","34003",2006,48.8718142462394,39.5120891390268,58.2661810032524,0.14225
"1224","34003",2007,48.8789439785508,38.2191520016179,59.27920170062,0.514
"1225","34003",2008,48.9083890402921,37.6807603554915,60.0334783929084,0.218
"1226","34003",2009,48.9559867110828,36.9705158818019,60.898029527895,NA
"1227","34003",2010,48.9615956833602,36.4016608929586,61.8463309114946,0.5115
"1228","34003",2011,48.9385369302375,35.122482508435,62.4101060258966,0.163
"1229","34003",2012,48.9379783800399,35.1500768012867,63.1601977355487,0.44025
"1230","34003",2013,48.9653404925099,34.5849297933345,63.9272568516618,0.224
"1231","34007",2004,50.0398483600431,41.6443278071983,58.2071378948955,0.16025
"1232","34007",2005,50.1016804141242,41.2554609855029,59.1061068119073,0.9185
"1233","34007",2006,50.1239259362081,40.3076713982766,60.1753015281835,0.50025
"1234","34007",2007,50.1304924283097,39.5739587760602,60.6929547420434,0.71025
"1235","34007",2008,50.111988797325,39.1255759620793,61.4816773400733,0.56775
"1236","34007",2009,50.1103489947808,38.0373412658717,62.0701934855374,0.482
"1237","34007",2010,50.0762199949545,37.2252855949517,62.4049673961221,NA
"1238","34007",2011,50.0420280494746,36.7732009233227,63.5047787310556,0.56225
"1239","34007",2012,50.0800064732252,36.2442893685243,63.8011976590906,0.5585
"1240","34007",2013,50.1132133787688,36.2177463972665,64.403741569182,0.4295
"1241","34008",2004,32.4280564685049,23.6029103747655,41.7807508329825,NA
"1242","34008",2005,32.6677366013175,23.0022890242531,42.4607554370667,0.608
"1243","34008",2006,32.9281479578188,21.8819071858873,43.3907294729858,0.7795
"1244","34008",2007,33.1500832431143,21.7969409629474,44.0464238850098,0.899
"1245","34008",2008,33.5082154065764,21.2049973453209,45.3568129428913,0.66475
"1246","34008",2009,33.7413970905311,20.5458508106012,47.0176545355376,0.81
"1247","34008",2010,33.9792524177899,20.4518167728172,46.9587825904682,0.9675
"1248","34008",2011,34.1994413227365,20.3058958778481,47.9011488911504,0.859
"1249","34008",2012,34.3978910851291,19.9869465750492,48.7059265016754,0.848
"1250","34008",2013,34.5328705808744,19.6307697501596,49.4586252443074,0.83275
"1251","34009",2004,43.9922265856053,35.8603353947257,51.857853660228,0.01525
"1252","34009",2005,44.1205009417271,35.4658288958907,52.7569612289011,0.10925
"1253","34009",2006,44.1739636397836,34.5914164704215,53.9141169363847,NA
"1254","34009",2007,44.2480223631444,33.7617649162378,54.8759895372008,0.071
"1255","34009",2008,44.3692448519318,33.0371365258995,55.46944947724,NA
"1256","34009",2009,44.5293079512249,32.526816039144,56.0138042263263,NA
"1257","34009",2010,44.6069016228441,31.4945569119582,57.3048902678454,0.87525
"1258","34009",2011,44.662599175858,30.9499594831217,57.4074869233803,0.327
"1259","34009",2012,44.7401822432967,30.2177535614322,58.0257214793054,0.385
"1260","34009",2013,44.8230581281562,29.5215015806439,59.3148260495505,0.57225
"1261","34010",2004,61.4312015635253,53.1105646405599,69.8003475441026,0.80225
"1262","34010",2005,61.3413086206167,52.0192964808533,70.0875988271023,0.5635
"1263","34010",2006,61.1484719652285,51.1913363432193,71.1428326167099,0.65525
"1264","34010",2007,61.1239955302926,50.3721284751044,72.2765213065618,0.647
"1265","34010",2008,61.022140270443,50.1005925892505,72.3482476045312,0.862
"1266","34010",2009,60.9383158327887,49.0375102852056,73.4214677763229,0.71075
"1267","34010",2010,60.7889426319136,48.0036906005179,73.9134173969515,0.4405
"1268","34010",2011,60.6215510491179,47.6289817123043,74.5059784470164,0.84725
"1269","34010",2012,60.6013163794235,47.2021350559772,74.8557188395661,0.7585
"1270","34010",2013,60.4751736165571,46.1939504581839,75.4533849138687,0.54025
"1271","34011",2004,52.925945472128,44.4195019298856,62.0782033394737,NA
"1272","34011",2005,52.8650367063994,43.6061429836117,62.8026459364634,0.67975
"1273","34011",2006,52.8566517041866,42.154086187389,64.1254839193456,0.16325
"1274","34011",2007,52.8113059734459,41.2512111743814,64.4290179731507,0.52
"1275","34011",2008,52.8217172628413,41.1975699449889,64.9115544968224,NA
"1276","34011",2009,52.8317761128112,40.2783359675048,65.5008005048342,NA
"1277","34011",2010,52.8323196340857,39.8665061901721,66.4763110071826,NA
"1278","34011",2011,52.7968745092217,39.2054041956541,67.4933003394841,0.216
"1279","34011",2012,52.761493220123,38.7959484985676,67.4572823924981,0.69625
"1280","34011",2013,52.7199058836448,37.9185154193161,68.2745018016134,0.93175
"1281","34012",2004,38.1547894180537,30.4426412644846,46.0603714102785,0.477
"1282","34012",2005,38.3267057970462,29.2554649797281,47.5239621543249,0.389
"1283","34012",2006,38.5246822703816,28.6730503592697,48.2637547407674,0.44725
"1284","34012",2007,38.6469257630245,27.9239779809626,48.9666056890239,0.60875
"1285","34012",2008,38.8526875930081,27.6032076988692,50.6032349598218,0.7375
"1286","34012",2009,39.0353531942551,26.9455547159135,51.171952563763,0.575
"1287","34012",2010,39.2359790292647,26.0702165360251,51.8991360261415,0.55725
"1288","34012",2011,39.3732889221085,25.9669300140711,52.9966993032854,0.471
"1289","34012",2012,39.5632340201829,25.0847776337758,53.5543064764989,0.22625
"1290","34012",2013,39.7196474984972,24.9632180383488,54.8807830619169,0.392
"1291","34013",2004,34.8204641356964,25.4845299161643,44.441641491374,NA
"1292","34013",2005,34.9800763501456,24.6844667228797,44.9690981125378,0.9645
"1293","34013",2006,35.2245568845229,24.5703579329887,46.0651050009995,0.95125
"1294","34013",2007,35.2451968238813,24.1274835082038,47.3150272066571,0.91275
"1295","34013",2008,35.4354332596033,23.6868487658725,48.1841703152486,NA
